ФИО,ГодРождения,ГодСмерти,ЧислоДетей
Лебедев Дмитрий Андреевич,1825,1878,14
Лебедев Иван Алексеевич,1825,1848,4
Лебедев Никита Николаевич,1825,1830,13
Лебедев Петр Андреевич,1825,1843,8
Лебедев Сергей Васильевич,1825,1956,8
Лебедев Сергей Иванович,1825,2000,1
Лебедев Сергей Петрович,1825,1872,12
Лебедев Юрий Андреевич,1825,1825,12
Лебедев Юрий Сергеевич,1825,1857,1
Новиков Алексей Дмитриевич,1825,1931,5
Новиков Алексей Федорович,1825,1841,2
Новиков Андрей Иванович,1825,1875,14
Новиков Артем Дмитриевич,1825,1984,12
Новиков Артем Федорович,1825,1844,8
Новиков Владимир Андреевич,1825,1985,3
Новиков Владимир Андреевич,1825,1985,6
Новиков Дмитрий Андреевич,1825,1899,3
Новиков Дмитрий Николаевич,1825,1973,10
Новиков Дмитрий Сергеевич,1825,1922,7
Новиков Никита Алексеевич,1825,1946,7
Новиков Никита Иванович,1825,1944,3
Новиков Петр Васильевич,1825,1849,7
Петров Алексей Алексеевич,1825,1836,11
Петров Алексей Дмитриевич,1825,1886,7
Петров Алексей Петрович,1825,1994,8
Петров Алексей Сергеевич,1825,1903,0
Петров Алексей Федорович,1825,1936,5
Петров Алексей Федорович,1825,1896,9
Петров Алексей Юрьевич,1825,1946,3
Петров Андрей Алексеевич,1825,1927,0
Петров Андрей Федорович,1825,2001,0
Петров Артем Андреевич,1825,1845,1
Петров Артем Андреевич,1825,2003,5
Петров Артем Васильевич,1825,1917,3
Петров Артем Николаевич,1825,1872,4
Петров Дмитрий Васильевич,1825,2004,0
Петров Иван Петрович,1825,1841,4
Петров Иван Сергеевич,1825,1896,13
Петров Петр Алексеевич,1825,2000,7
Петров Сергей Васильевич,1825,1916,6
Петров Юрий Алексеевич,1825,1831,5
Петров Юрий Андреевич,1825,1941,1
Петров Юрий Васильевич,1825,1984,3
Петров Юрий Юрьевич,1825,1986,0
Попов Алексей Васильевич,1825,2000,10
Попов Андрей Андреевич,1825,1953,11
Попов Андрей Сергеевич,1825,2005,1
Попов Артем Алексеевич,1825,2022,5
Попов Артем Дмитриевич,1825,1956,6
Попов Артем Сергеевич,1825,1987,7
Попов Артем Юрьевич,1825,2006,8
Попов Владимир Дмитриевич,1825,1927,9
Попов Владимир Николаевич,1825,1878,8
Попов Дмитрий Андреевич,1825,1930,10
Попов Дмитрий Петрович,1825,1950,9
Попов Иван Алексеевич,1825,1927,0
Попов Иван Васильевич,1825,1887,10
Попов Никита Иванович,1825,1937,5
Попов Никита Николаевич,1825,1969,6
Попов Сергей Николаевич,1825,1861,10
Попов Юрий Петрович,1825,2000,0
Попов Юрий Юрьевич,1825,1833,13
Сидоров Алексей Андреевич,1825,2005,6
Сидоров Андрей Дмитриевич,1825,1969,14
Сидоров Андрей Федорович,1825,1972,12
Сидоров Артем Алексеевич,1825,2021,7
Сидоров Артем Андреевич,1825,1944,7
Сидоров Артем Васильевич,1825,1891,1
Сидоров Артем Николаевич,1825,1825,12
Сидоров Артем Сергеевич,1825,1911,3
Сидоров Дмитрий Алексеевич,1825,1830,11
Сидоров Дмитрий Иванович,1825,1934,2
Сидоров Дмитрий Иванович,1825,2008,11
Сидоров Дмитрий Сергеевич,1825,1857,2
Сидоров Иван Андреевич,1825,1899,0
Сидоров Иван Иванович,1825,1987,10
Сидоров Иван Николаевич,1825,1906,5
Сидоров Иван Николаевич,1825,1882,6
Сидоров Иван Юрьевич,1825,1917,5
Сидоров Иван Юрьевич,1825,1976,12
Сидоров Никита Иванович,1825,1874,14
Сидоров Никита Сергеевич,1825,1854,14
Сидоров Петр Сергеевич,1825,1964,14
Сидоров Сергей Андреевич,1825,2006,6
Сидоров Сергей Сергеевич,1825,1983,8
Сидоров Сергей Юрьевич,1825,1843,5
Сидоров Юрий Васильевич,1825,2015,1
Сидоров Юрий Васильевич,1825,2005,3
Смирнов Андрей Андреевич,1825,1856,10
Смирнов Андрей Николаевич,1825,1878,13
Смирнов Артем Васильевич,1825,2011,8
Смирнов Артем Иванович,1825,1835,12
Смирнов Артем Иванович,1825,1938,14
Смирнов Владимир Андреевич,1825,1846,7
Смирнов Владимир Николаевич,1825,1925,12
Смирнов Владимир Федорович,1825,1981,11
Смирнов Владимир Юрьевич,1825,1938,1
Смирнов Дмитрий Сергеевич,1825,2013,8
Смирнов Дмитрий Федорович,1825,1877,6
Смирнов Иван Андреевич,1825,1961,10
Смирнов Петр Андреевич,1825,1858,6
Смирнов Петр Юрьевич,1825,1934,0
Смирнов Юрий Федорович,1825,1876,11
Фролов Алексей Федорович,1825,1859,11
Фролов Андрей Иванович,1825,1881,14
Фролов Артем Васильевич,1825,1960,7
Фролов Артем Федорович,1825,1943,5
Фролов Владимир Сергеевич,1825,1870,8
Фролов Владимир Сергеевич,1825,1980,9
Фролов Владимир Сергеевич,1825,1893,12
Фролов Дмитрий Николаевич,1825,1951,7
Фролов Дмитрий Николаевич,1825,1915,12
Фролов Дмитрий Петрович,1825,1926,7
Фролов Иван Алексеевич,1825,1865,14
Фролов Никита Петрович,1825,2021,14
Фролов Никита Сергеевич,1825,1974,8
Фролов Никита Федорович,1825,1864,0
Фролов Никита Юрьевич,1825,1884,3
Фролов Петр Васильевич,1825,1895,1
Фролов Сергей Петрович,1825,1992,10
Фролов Сергей Юрьевич,1825,1879,4
Фролов Юрий Иванович,1825,1963,13
Волков Алексей Андреевич,1826,1849,1
Волков Алексей Петрович,1826,2021,0
Волков Алексей Сергеевич,1826,1912,9
Волков Андрей Дмитриевич,1826,1859,12
Волков Артем Иванович,1826,1918,5
Волков Артем Иванович,1826,1897,13
Волков Артем Петрович,1826,2012,12
Волков Владимир Васильевич,1826,1869,9
Волков Владимир Дмитриевич,1826,1967,12
Волков Владимир Петрович,1826,2001,9
Волков Иван Алексеевич,1826,1900,7
Волков Иван Юрьевич,1826,2014,10
Волков Никита Иванович,1826,1853,14
Волков Никита Николаевич,1826,1842,4
Волков Петр Николаевич,1826,2006,9
Волков Сергей Андреевич,1826,1992,9
Волков Сергей Сергеевич,1826,1978,2
Иванов Алексей Андреевич,1826,2014,0
Иванов Андрей Андреевич,1826,1931,12
Иванов Андрей Андреевич,1826,1908,13
Иванов Андрей Васильевич,1826,1842,14
Иванов Андрей Сергеевич,1826,1838,9
Иванов Владимир Николаевич,1826,1949,11
Иванов Дмитрий Петрович,1826,1867,9
Иванов Иван Николаевич,1826,1945,12
Иванов Иван Федорович,1826,1961,6
Иванов Петр Иванович,1826,1931,6
Иванов Юрий Андреевич,1826,1945,2
Кузнецов Алексей Васильевич,1826,1832,5
Кузнецов Алексей Николаевич,1826,1832,14
Кузнецов Алексей Юрьевич,1826,1944,6
Кузнецов Андрей Дмитриевич,1826,1861,1
