ФИО,ГодРождения,ГодСмерти,ЧислоДетей
Попов Никита Васильевич,1806,1916,12
Лебедев Иван Юрьевич,1866,1866,14
Фролов Андрей Алексеевич,1820,1867,6
Лебедев Дмитрий Васильевич,1909,1982,6
Сидоров Сергей Николаевич,1912,1992,10
Лебедев Алексей Федорович,1815,2011,14
Петров Иван Николаевич,1850,1983,10
Смирнов Дмитрий Федорович,1863,1989,7
Волков Андрей Дмитриевич,1827,1976,12
Сидоров Петр Иванович,1844,1925,8
Кузнецов Артем Петрович,1904,1918,7
Новиков Петр Сергеевич,1996,2021,14
Сидоров Дмитрий Иванович,1893,1906,13
Петров Владимир Васильевич,1875,1992,2
Смирнов Петр Дмитриевич,1851,1996,12
Волков Сергей Петрович,1819,1918,11
Сидоров Алексей Алексеевич,1864,2016,9
Фролов Артем Васильевич,1814,1911,6
Новиков Артем Петрович,1867,1986,12
Фролов Петр Сергеевич,1961,1964,5
Попов Юрий Андреевич,1933,1935,7
Сидоров Юрий Андреевич,1851,1952,14
Попов Артем Николаевич,1815,2024,1
Попов Андрей Юрьевич,1837,1886,13
Кузнецов Никита Дмитриевич,1864,2021,9
Кузнецов Владимир Васильевич,1841,1960,13
Попов Никита Юрьевич,1870,2004,8
Кузнецов Алексей Петрович,1834,1948,3
Волков Андрей Николаевич,1992,1998,5
Иванов Петр Дмитриевич,1998,2012,7
Фролов Сергей Васильевич,1902,2012,2
Новиков Юрий Сергеевич,1917,1985,8
Лебедев Андрей Алексеевич,1808,2008,3
Иванов Никита Федорович,1813,1969,11
Попов Дмитрий Петрович,1835,1992,2
Новиков Алексей Петрович,1872,1894,5
Смирнов Дмитрий Дмитриевич,1853,1953,10
Иванов Сергей Андреевич,1881,1939,6
Петров Никита Андреевич,1910,2022,6
Новиков Никита Юрьевич,1812,1918,6
Новиков Дмитрий Дмитриевич,1931,1963,4
Иванов Никита Васильевич,1882,1947,14
Лебедев Дмитрий Васильевич,1836,2012,0
Фролов Владимир Дмитриевич,1941,1986,8
Иванов Дмитрий Васильевич,1864,1973,13
Лебедев Андрей Васильевич,1858,1885,11
Иванов Андрей Юрьевич,1871,2017,2
Лебедев Никита Дмитриевич,1816,1828,12
Новиков Никита Юрьевич,1906,2006,4
Лебедев Сергей Дмитриевич,1979,1996,1
Сидоров Андрей Петрович,1811,1930,0
Петров Андрей Дмитриевич,1806,1928,13
Иванов Петр Юрьевич,1872,1985,0
Попов Иван Иванович,1816,1982,9
Петров Петр Юрьевич,1858,1897,3
Кузнецов Иван Федорович,1846,1901,6
Волков Никита Петрович,1971,2013,2
Попов Алексей Иванович,1823,1983,5
Иванов Сергей Андреевич,1904,1989,3
Новиков Андрей Юрьевич,1924,1933,13
Петров Петр Петрович,1896,1948,3
Сидоров Сергей Николаевич,1830,1979,8
Смирнов Юрий Дмитриевич,1954,1979,4
Волков Дмитрий Андреевич,1939,2005,5
Кузнецов Алексей Иванович,1967,2016,10
Сидоров Владимир Николаевич,1891,1980,8
Петров Владимир Федорович,1894,1991,6
Сидоров Артем Федорович,1825,1964,0
Волков Владимир Андреевич,1837,1927,3
Кузнецов Иван Васильевич,1867,2001,6
Попов Артем Федорович,1850,1987,13
Новиков Владимир Андреевич,1902,1918,4
Петров Петр Алексеевич,1847,1849,12
Фролов Никита Андреевич,1804,1931,14
Лебедев Петр Петрович,1836,1862,3
Новиков Сергей Петрович,1858,1860,3
Кузнецов Дмитрий Васильевич,1972,2000,7
Волков Иван Иванович,1953,2001,8
Сидоров Юрий Алексеевич,1911,1948,2
Сидоров Юрий Васильевич,1821,1985,9
Волков Сергей Сергеевич,1865,1987,8
Иванов Никита Иванович,1912,2013,12
Смирнов Петр Дмитриевич,1856,2002,9
Кузнецов Андрей Васильевич,1849,1949,5
Петров Алексей Васильевич,1851,1916,4
Петров Андрей Петрович,1944,2000,0
Новиков Никита Андреевич,1835,1838,4
Сидоров Артем Юрьевич,1845,1968,0
Фролов Сергей Алексеевич,1862,1906,1
Иванов Иван Андреевич,1961,2008,2
Волков Алексей Дмитриевич,1923,1955,10
Петров Алексей Алексеевич,1809,1960,12
Иванов Никита Федорович,1814,1922,12
Попов Владимир Дмитриевич,1854,2018,8
Фролов Сергей Алексеевич,1874,1954,3
Смирнов Дмитрий Федорович,1808,1928,0
Попов Иван Федорович,1835,1885,9
Сидоров Сергей Дмитриевич,1827,1995,12
Фролов Юрий Николаевич,1958,1962,2
Иванов Юрий Иванович,1936,2002,8
Петров Никита Дмитриевич,1830,1913,6
Иванов Иван Федорович,1891,1959,1
Волков Алексей Дмитриевич,1978,1993,3
Кузнецов Андрей Сергеевич,1949,2023,8
Фролов Юрий Иванович,1842,1979,9
Новиков Петр Иванович,1861,1991,7
Кузнецов Иван Андреевич,1801,1905,2
Сидоров Алексей Юрьевич,1814,1971,5
Новиков Владимир Андреевич,1830,2000,13
Новиков Алексей Николаевич,1807,2010,8
Лебедев Алексей Андреевич,1974,2014,13
Волков Сергей Иванович,1919,1939,11
Иванов Андрей Дмитриевич,1851,2004,5
Новиков Дмитрий Иванович,1850,1856,12
Попов Никита Алексеевич,2013,2022,5
Сидоров Петр Петрович,1822,1881,14
Новиков Юрий Васильевич,1805,1878,11
Петров Иван Николаевич,1878,1900,6
Фролов Никита Андреевич,1806,1983,7
Новиков Юрий Сергеевич,1867,1983,0
Попов Андрей Петрович,1856,1891,14
Сидоров Сергей Дмитриевич,1801,1933,4
Иванов Юрий Иванович,1807,1986,9
Иванов Юрий Николаевич,1826,1988,11
Фролов Андрей Иванович,1890,1895,7
Петров Алексей Васильевич,1947,1980,4
Сидоров Алексей Дмитриевич,1911,1933,7
Лебедев Сергей Николаевич,1999,2017,4
Кузнецов Никита Андреевич,1914,1983,8
Смирнов Петр Сергеевич,1853,2017,12
Новиков Дмитрий Петрович,1845,2021,12
Смирнов Владимир Дмитриевич,1888,1951,6
Волков Сергей Юрьевич,1840,1846,8
Новиков Сергей Дмитриевич,1842,1927,5
Сидоров Юрий Алексеевич,1870,1879,5
Кузнецов Иван Юрьевич,1802,1964,10
Кузнецов Петр Алексеевич,1861,1978,9
Сидоров Сергей Дмитриевич,1809,2022,6
Иванов Дмитрий Алексеевич,1938,1942,8
Петров Юрий Федорович,1812,1852,12
Иванов Никита Андреевич,1884,1932,12
Волков Дмитрий Иванович,1850,2008,13
Волков Владимир Алексеевич,1946,1962,0
Волков Юрий Юрьевич,1812,1823,9
Фролов Юрий Дмитриевич,1818,1864,8
Фролов Иван Васильевич,1883,1956,13
Лебедев Артем Алексеевич,1884,2020,7
Волков Никита Петрович,1814,2020,5
Новиков Юрий Сергеевич,1814,1920,7
Иванов Алексей Федорович,1820,1827,12
Иванов Алексей Петрович,1838,1888,14
Попов Никита Сергеевич,1930,2017,10
